VCF_ID	BioSample_ID	Capture_Population	Spawning_Ecotype	Phenotype_ID	Population	Simulated_Haul_ID	True_Proportion
VA_b24_10.CEL	VAB24_10.CEL	VAB24	SPRING	VAB24_SPRING	Central	haul_0036	50A_16N_17C_17S
VA_b24_22.CEL	VAB24_22.CEL	VAB24	SPRING	VAB24_SPRING	Central	haul_0064	33A_33N_33C_0S
VA_b24_24.CEL	VAB24_24.CEL	VAB24	SPRING	VAB24_SPRING	Central	haul_0026	50A_0N_50C_0S
VA_b24_37.CEL	VAB24_37.CEL	VAB24	SPRING	VAB24_SPRING	Central	haul_0075	25A_25N_25C_25S
VA_b24_38.CEL	VAB24_38.CEL	VAB24	SPRING	VAB24_SPRING	Central	haul_0022	50A_0N_50C_0S
VA_b24_49.CEL	VAB24_49.CEL	VAB24	SPRING	VAB24_SPRING	Central	haul_0056	0A_50N_50C_0S
VA_b24_56.CEL	VAB24_56.CEL	VAB24	SPRING	VAB24_SPRING	Central	haul_0078	25A_25N_25C_25S
VA_b24_61.CEL	VAB24_61.CEL	VAB24	SPRING	VAB24_SPRING	Central	haul_0034	50A_16N_17C_17S
VA_b24_66.CEL	VAB24_66.CEL	VAB24	SPRING	VAB24_SPRING	Central	haul_0051	0A_50N_50C_0S
VA_b24_71.CEL	VAB24_71.CEL	VAB24	SPRING	VAB24_SPRING	Central	haul_0059	0A_50N_50C_0S
VA_b24_76.CEL	VAB24_76.CEL	VAB24	SPRING	VAB24_SPRING	Central	haul_0055	0A_50N_50C_0S
VA_b24_77.CEL	VAB24_77.CEL	VAB24	SPRING	VAB24_SPRING	Central	haul_0072	25A_25N_25C_25S
VAb01_11_a.CEL	VAB01_11.CEL	VAB01	SPRING	VAB01_SPRING	North	haul_0077	25A_25N_25C_25S
VAb01_13_a.CEL	VAB01_13.CEL	VAB01	SPRING	VAB01_SPRING	North	haul_0053	0A_50N_50C_0S
VAb01_17_a.CEL	VAB01_17.CEL	VAB01	SPRING	VAB01_SPRING	North	haul_0051	0A_50N_50C_0S
VAb01_18_a.CEL	VAB01_18.CEL	VAB01	SPRING	VAB01_SPRING	North	haul_0062	33A_33N_33C_0S
VAb01_1_a.CEL	VAB01_1.CEL	VAB01	SPRING	VAB01_SPRING	North	haul_0057	0A_50N_50C_0S
VAb01_20_a.CEL	VAB01_20.CEL	VAB01	SPRING	VAB01_SPRING	North	haul_0065	33A_33N_33C_0S
VAb01_21_a.CEL	VAB01_21.CEL	VAB01	SPRING	VAB01_SPRING	North	haul_0074	25A_25N_25C_25S
VAb01_32_a.CEL	VAB01_32.CEL	VAB01	SPRING	VAB01_SPRING	North	haul_0051	0A_50N_50C_0S
VAb01_34_a.CEL	VAB01_34.CEL	VAB01	SPRING	VAB01_SPRING	North	haul_0063	33A_33N_33C_0S
VAb01_36_a.CEL	VAB01_36.CEL	VAB01	SPRING	VAB01_SPRING	North	haul_0016	50A_50N_0C_0S
VAb01_37_a.CEL	VAB01_37.CEL	VAB01	SPRING	VAB01_SPRING	North	haul_0073	25A_25N_25C_25S
VAb01_38_a.CEL	VAB01_38.CEL	VAB01	SPRING	VAB01_SPRING	North	haul_0046	60A_40N_0C_0S
VAb01_39_a.CEL	VAB01_39.CEL	VAB01	SPRING	VAB01_SPRING	North	haul_0015	50A_50N_0C_0S
VAb01_40_a.CEL	VAB01_40.CEL	VAB01	SPRING	VAB01_SPRING	North	haul_0011	50A_50N_0C_0S
VAb01_41_a.CEL	VAB01_41.CEL	VAB01	SPRING	VAB01_SPRING	North	haul_0013	50A_50N_0C_0S
VAb01_42_a.CEL	VAB01_42.CEL	VAB01	SPRING	VAB01_SPRING	North	haul_0061	33A_33N_33C_0S
VAb01_46_a.CEL	VAB01_46.CEL	VAB01	SPRING	VAB01_SPRING	North	haul_0041	60A_40N_0C_0S
VAb01_7_a.CEL	VAB01_7.CEL	VAB01	SPRING	VAB01_SPRING	North	haul_0049	60A_40N_0C_0S
VAb01_8_a.CEL	VAB01_8.CEL	VAB01	SPRING	VAB01_SPRING	North	haul_0044	60A_40N_0C_0S
VAb01_9_a.CEL	VAB01_9.CEL	VAB01	SPRING	VAB01_SPRING	North	haul_0034	50A_16N_17C_17S
VAb02_10_a.CEL	VAB02_10.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0076	25A_25N_25C_25S
VAb02_11_a.CEL	VAB02_11.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0059	0A_50N_50C_0S
VAb02_12_a.CEL	VAB02_12.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0067	33A_33N_33C_0S
VAb02_16_a.CEL	VAB02_16.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0049	60A_40N_0C_0S
VAb02_18_a.CEL	VAB02_18.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0046	60A_40N_0C_0S
VAb02_20_a.CEL	VAB02_20.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0047	60A_40N_0C_0S
VAb02_22_a.CEL	VAB02_22.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0060	0A_50N_50C_0S
VAb02_23_a.CEL	VAB02_23.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0060	0A_50N_50C_0S
VAb02_26_a.CEL	VAB02_26.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0015	50A_50N_0C_0S
VAb02_29_a.CEL	VAB02_29.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0017	50A_50N_0C_0S
VAb02_33_a.CEL	VAB02_33.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0066	33A_33N_33C_0S
VAb02_34_a.CEL	VAB02_34.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0053	0A_50N_50C_0S
VAb02_37_a.CEL	VAB02_37.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0063	33A_33N_33C_0S
VAb02_38_a.CEL	VAB02_38.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0076	25A_25N_25C_25S
VAb02_39_a.CEL	VAB02_39.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0052	0A_50N_50C_0S
VAb02_42_a.CEL	VAB02_42.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0074	25A_25N_25C_25S
VAb02_43_a.CEL	VAB02_43.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0041	60A_40N_0C_0S
VAb02_4_a.CEL	VAB02_4.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0055	0A_50N_50C_0S
VAb02_51_a.CEL	VAB02_51.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0052	0A_50N_50C_0S
VAb02_52_a.CEL	VAB02_52.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0061	33A_33N_33C_0S
VAb02_5_a.CEL	VAB02_5.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0054	0A_50N_50C_0S
VAb02_6_a.CEL	VAB02_6.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0015	50A_50N_0C_0S
VAb02_7_a.CEL	VAB02_7.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0038	50A_16N_17C_17S
VAb02_8_a.CEL	VAB02_8.CEL	VAB02	SPRING	VAB02_SPRING	North	haul_0059	0A_50N_50C_0S
VaN01_18_a.CEL	VAN01_18.CEL	VAN01	SPRING	VAN01_SPRING	Central	haul_0022	50A_0N_50C_0S
VaN01_24_a.CEL	VAN01_24.CEL	VAN01	SPRING	VAN01_SPRING	Central	haul_0073	25A_25N_25C_25S
VaN01_29_a.CEL	VAN01_29.CEL	VAN01	SPRING	VAN01_SPRING	Central	haul_0056	0A_50N_50C_0S
VaN01_30_a.CEL	VAN01_30.CEL	VAN01	SPRING	VAN01_SPRING	Central	haul_0023	50A_0N_50C_0S
VaN01_32_a.CEL	VAN01_32.CEL	VAN01	SPRING	VAN01_SPRING	Central	haul_0055	0A_50N_50C_0S
VaN01_38_a.CEL	VAN01_38.CEL	VAN01	SPRING	VAN01_SPRING	Central	haul_0062	33A_33N_33C_0S
VaN01_39_a.CEL	VAN01_39.CEL	VAN01	SPRING	VAN01_SPRING	Central	haul_0053	0A_50N_50C_0S
VaN01_41_a.CEL	VAN01_41.CEL	VAN01	SPRING	VAN01_SPRING	Central	haul_0055	0A_50N_50C_0S
VaN01_55_a.CEL	VAN01_55.CEL	VAN01	SPRING	VAN01_SPRING	Central	haul_0064	33A_33N_33C_0S
VaN01_9_a.CEL	VAN01_9.CEL	VAN01	SPRING	VAN01_SPRING	Central	haul_0058	0A_50N_50C_0S
VaN02_17_a.CEL	VAN02_17.CEL	VAN02	SPRING	VAN02_SPRING	Central	haul_0061	33A_33N_33C_0S
VaN02_23_a.CEL	VAN02_23.CEL	VAN02	SPRING	VAN02_SPRING	Central	haul_0040	50A_16N_17C_17S
VaN02_27_a.CEL	VAN02_27.CEL	VAN02	SPRING	VAN02_SPRING	Central	haul_0027	50A_0N_50C_0S
VaN02_38_a.CEL	VAN02_38.CEL	VAN02	SPRING	VAN02_SPRING	Central	haul_0051	0A_50N_50C_0S
VaN02_44_a.CEL	VAN02_44.CEL	VAN02	SPRING	VAN02_SPRING	Central	haul_0030	50A_0N_50C_0S
VaN02_47_a.CEL	VAN02_47.CEL	VAN02	SPRING	VAN02_SPRING	Central	haul_0028	50A_0N_50C_0S
VaN02_48_a.CEL	VAN02_48.CEL	VAN02	SPRING	VAN02_SPRING	Central	haul_0073	25A_25N_25C_25S
VaN02_49_a.CEL	VAN02_49.CEL	VAN02	SPRING	VAN02_SPRING	Central	haul_0027	50A_0N_50C_0S
VaN02_50_a.CEL	VAN02_50.CEL	VAN02	SPRING	VAN02_SPRING	Central	haul_0067	33A_33N_33C_0S
VaN02_52_a.CEL	VAN02_52.CEL	VAN02	SPRING	VAN02_SPRING	Central	haul_0074	25A_25N_25C_25S
VaN02_58_a.CEL	VAN02_58.CEL	VAN02	SPRING	VAN02_SPRING	Central	haul_0080	25A_25N_25C_25S
VaN02_5_a.CEL	VAN02_5.CEL	VAN02	SPRING	VAN02_SPRING	Central	haul_0026	50A_0N_50C_0S
VaN02_7_a.CEL	VAN02_7.CEL	VAN02	SPRING	VAN02_SPRING	Central	haul_0060	0A_50N_50C_0S
VaN04_12_a.CEL	VAN04_12.CEL	VAN04	SPRING	VAN04_SPRING	Central	haul_0080	25A_25N_25C_25S
VaN04_15_a.CEL	VAN04_15.CEL	VAN04	SPRING	VAN04_SPRING	Central	haul_0065	33A_33N_33C_0S
VaN04_22_a.CEL	VAN04_22.CEL	VAN04	SPRING	VAN04_SPRING	Central	haul_0071	25A_25N_25C_25S
VaN04_39_a.CEL	VAN04_39.CEL	VAN04	SPRING	VAN04_SPRING	Central	haul_0039	50A_16N_17C_17S
VaN04_68_a.CEL	VAN04_68.CEL	VAN04	SPRING	VAN04_SPRING	Central	haul_0023	50A_0N_50C_0S
VaN04_78_a.CEL	VAN04_78.CEL	VAN04	SPRING	VAN04_SPRING	Central	haul_0065	33A_33N_33C_0S
VaN04_81_a.CEL	VAN04_81.CEL	VAN04	SPRING	VAN04_SPRING	Central	haul_0060	0A_50N_50C_0S
VaN05_16_a.CEL	VAN05_16.CEL	VAN05	SPRING	VAN05_SPRING	Central	haul_0052	0A_50N_50C_0S
VaN05_20_a.CEL	VAN05_20.CEL	VAN05	SPRING	VAN05_SPRING	Central	haul_0069	33A_33N_33C_0S
VaN05_2_a.CEL	VAN05_2.CEL	VAN05	SPRING	VAN05_SPRING	Central	haul_0029	50A_0N_50C_0S
VaN05_30_a.CEL	VAN05_30.CEL	VAN05	SPRING	VAN05_SPRING	Central	haul_0065	33A_33N_33C_0S
VaN05_31_a.CEL	VAN05_31.CEL	VAN05	SPRING	VAN05_SPRING	Central	haul_0055	0A_50N_50C_0S
VaN05_32_a.CEL	VAN05_32.CEL	VAN05	SPRING	VAN05_SPRING	Central	haul_0025	50A_0N_50C_0S
VaN05_34_a.CEL	VAN05_34.CEL	VAN05	SPRING	VAN05_SPRING	Central	haul_0028	50A_0N_50C_0S
VaN05_37_a.CEL	VAN05_37.CEL	VAN05	SPRING	VAN05_SPRING	Central	haul_0028	50A_0N_50C_0S
VaN05_43_a.CEL	VAN05_43.CEL	VAN05	SPRING	VAN05_SPRING	Central	haul_0071	25A_25N_25C_25S
VaN05_44_a.CEL	VAN05_44.CEL	VAN05	SPRING	VAN05_SPRING	Central	haul_0069	33A_33N_33C_0S
VaN05_7_a.CEL	VAN05_7.CEL	VAN05	SPRING	VAN05_SPRING	Central	haul_0077	25A_25N_25C_25S
VaN05_8_a.CEL	VAN05_8.CEL	VAN05	SPRING	VAN05_SPRING	Central	haul_0057	0A_50N_50C_0S
VaN06_24_a.CEL	VAN06_24.CEL	VAN06	SPRING	VAN06_SPRING	Central	haul_0024	50A_0N_50C_0S
VaN06_29_a.CEL	VAN06_29.CEL	VAN06	SPRING	VAN06_SPRING	Central	haul_0023	50A_0N_50C_0S
VaN07_14_a.CEL	VAN07_14.CEL	VAN07	SPRING	VAN07_SPRING	Central	haul_0060	0A_50N_50C_0S
VaN07_15_a.CEL	VAN07_15.CEL	VAN07	SPRING	VAN07_SPRING	Central	haul_0036	50A_16N_17C_17S
VaN07_29_a.CEL	VAN07_29.CEL	VAN07	SPRING	VAN07_SPRING	Central	haul_0021	50A_0N_50C_0S
VaN07_2_a.CEL	VAN07_2.CEL	VAN07	SPRING	VAN07_SPRING	Central	haul_0072	25A_25N_25C_25S
VaN12_11_a.CEL	VAN12_11.CEL	VAN12	AUTUMN	VAN12_AUTUMN	Autumn	haul_0070	33A_33N_33C_0S
VaN12_13_a.CEL	VAN12_13.CEL	VAN12	AUTUMN	VAN12_AUTUMN	Autumn	haul_0047	60A_40N_0C_0S
VaN12_19_a.CEL	VAN12_19.CEL	VAN12	AUTUMN	VAN12_AUTUMN	Autumn	haul_0067	33A_33N_33C_0S
VaN12_20_a.CEL	VAN12_20.CEL	VAN12	AUTUMN	VAN12_AUTUMN	Autumn	haul_0034	50A_16N_17C_17S
VaN12_21_a.CEL	VAN12_21.CEL	VAN12	AUTUMN	VAN12_AUTUMN	Autumn	haul_0035	50A_16N_17C_17S
VaN12_4_a.CEL	VAN12_4.CEL	VAN12	AUTUMN	VAN12_AUTUMN	Autumn	haul_0074	25A_25N_25C_25S
VaN12_5_a.CEL	VAN12_5.CEL	VAN12	AUTUMN	VAN12_AUTUMN	Autumn	haul_0049	60A_40N_0C_0S
VaN12_6_a.CEL	VAN12_6.CEL	VAN12	AUTUMN	VAN12_AUTUMN	Autumn	haul_0027	50A_0N_50C_0S
VaN12_7_a.CEL	VAN12_7.CEL	VAN12	AUTUMN	VAN12_AUTUMN	Autumn	haul_0068	33A_33N_33C_0S
VaN12_8_a.CEL	VAN12_8.CEL	VAN12	AUTUMN	VAN12_AUTUMN	Autumn	haul_0008	50A_0N_0C_50S
VaN13_12_a.CEL	VAN13_12.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn	haul_0015	50A_50N_0C_0S
VaN13_16_a.CEL	VAN13_16.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn	haul_0046	60A_40N_0C_0S
VaN13_18_a.CEL	VAN13_18.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn	haul_0022	50A_0N_50C_0S
VaN13_1_a.CEL	VAN13_1.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn	haul_0061	33A_33N_33C_0S
VaN13_20_a.CEL	VAN13_20.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn	haul_0017	50A_50N_0C_0S
VaN13_25_a.CEL	VAN13_25.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn	haul_0078	25A_25N_25C_25S
VaN13_3_a.CEL	VAN13_3.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn	haul_0076	25A_25N_25C_25S
VaN13_4_a.CEL	VAN13_4.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn	haul_0064	33A_33N_33C_0S
VaN13_6_a.CEL	VAN13_6.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn	haul_0080	25A_25N_25C_25S
VaN13_8_a.CEL	VAN13_8.CEL	VAN13	AUTUMN	VAN13_AUTUMN	Autumn	haul_0033	50A_16N_17C_17S
Vab03_13_a.CEL	VAB03_13.CEL	VAB03	SPRING	VAB03_SPRING	North	haul_0043	60A_40N_0C_0S
Vab03_14_a.CEL	VAB03_14.CEL	VAB03	SPRING	VAB03_SPRING	North	haul_0069	33A_33N_33C_0S
Vab03_18_a.CEL	VAB03_18.CEL	VAB03	SPRING	VAB03_SPRING	North	haul_0017	50A_50N_0C_0S
Vab03_22_a.CEL	VAB03_22.CEL	VAB03	SPRING	VAB03_SPRING	North	haul_0064	33A_33N_33C_0S
Vab03_25_a.CEL	VAB03_25.CEL	VAB03	SPRING	VAB03_SPRING	North	haul_0069	33A_33N_33C_0S
Vab03_29_a.CEL	VAB03_29.CEL	VAB03	SPRING	VAB03_SPRING	North	haul_0039	50A_16N_17C_17S
Vab03_37_a.CEL	VAB03_37.CEL	VAB03	SPRING	VAB03_SPRING	North	haul_0047	60A_40N_0C_0S
Vab03_38_a.CEL	VAB03_38.CEL	VAB03	SPRING	VAB03_SPRING	North	haul_0044	60A_40N_0C_0S
Vab03_41_a.CEL	VAB03_41.CEL	VAB03	SPRING	VAB03_SPRING	North	haul_0047	60A_40N_0C_0S
Vab03_46_a.CEL	VAB03_46.CEL	VAB03	SPRING	VAB03_SPRING	North	haul_0071	25A_25N_25C_25S
Vab03_47_a.CEL	VAB03_47.CEL	VAB03	SPRING	VAB03_SPRING	North	haul_0072	25A_25N_25C_25S
Vab03_48_a.CEL	VAB03_48.CEL	VAB03	SPRING	VAB03_SPRING	North	haul_0056	0A_50N_50C_0S
Vab03_4_a.CEL	VAB03_4.CEL	VAB03	SPRING	VAB03_SPRING	North	haul_0062	33A_33N_33C_0S
Vab03_7_a.CEL	VAB03_7.CEL	VAB03	SPRING	VAB03_SPRING	North	haul_0042	60A_40N_0C_0S
Vab04_11_a.CEL	VAB04_11.CEL	VAB04	SPRING	VAB04_SPRING	North	haul_0042	60A_40N_0C_0S
Vab04_19_a.CEL	VAB04_19.CEL	VAB04	SPRING	VAB04_SPRING	North	haul_0078	25A_25N_25C_25S
Vab04_20_a.CEL	VAB04_20.CEL	VAB04	SPRING	VAB04_SPRING	North	haul_0064	33A_33N_33C_0S
Vab04_25_a.CEL	VAB04_25.CEL	VAB04	SPRING	VAB04_SPRING	North	haul_0034	50A_16N_17C_17S
Vab04_28_a.CEL	VAB04_28.CEL	VAB04	SPRING	VAB04_SPRING	North	haul_0059	0A_50N_50C_0S
Vab04_29_a.CEL	VAB04_29.CEL	VAB04	SPRING	VAB04_SPRING	North	haul_0051	0A_50N_50C_0S
Vab04_35_a.CEL	VAB04_35.CEL	VAB04	SPRING	VAB04_SPRING	North	haul_0019	50A_50N_0C_0S
Vab04_36_a.CEL	VAB04_36.CEL	VAB04	SPRING	VAB04_SPRING	North	haul_0054	0A_50N_50C_0S
Vab04_49_a.CEL	VAB04_49.CEL	VAB04	SPRING	VAB04_SPRING	North	haul_0070	33A_33N_33C_0S
Vab04_57_a.CEL	VAB04_57.CEL	VAB04	SPRING	VAB04_SPRING	North	haul_0048	60A_40N_0C_0S
Vab04_58_a.CEL	VAB04_58.CEL	VAB04	SPRING	VAB04_SPRING	North	haul_0076	25A_25N_25C_25S
Vab04_5_a.CEL	VAB04_5.CEL	VAB04	SPRING	VAB04_SPRING	North	haul_0050	60A_40N_0C_0S
Vab04_63_a.CEL	VAB04_63.CEL	VAB04	SPRING	VAB04_SPRING	North	haul_0013	50A_50N_0C_0S
Vab04_69_a.CEL	VAB04_69.CEL	VAB04	SPRING	VAB04_SPRING	North	haul_0055	0A_50N_50C_0S
Vab04_76_a.CEL	VAB04_76.CEL	VAB04	SPRING	VAB04_SPRING	North	haul_0048	60A_40N_0C_0S
Vab04_88_a.CEL	VAB04_88.CEL	VAB04	SPRING	VAB04_SPRING	North	haul_0018	50A_50N_0C_0S
Vab04_90_a.CEL	VAB04_90.CEL	VAB04	SPRING	VAB04_SPRING	North	haul_0053	0A_50N_50C_0S
Vab04_9_a.CEL	VAB04_9.CEL	VAB04	SPRING	VAB04_SPRING	North	haul_0013	50A_50N_0C_0S
Vab05_14_a.CEL	VAB05_14.CEL	VAB05	SPRING	VAB05_SPRING	North	haul_0078	25A_25N_25C_25S
Vab05_18_a.CEL	VAB05_18.CEL	VAB05	SPRING	VAB05_SPRING	North	haul_0068	33A_33N_33C_0S
Vab05_20_a.CEL	VAB05_20.CEL	VAB05	SPRING	VAB05_SPRING	North	haul_0067	33A_33N_33C_0S
Vab05_25_a.CEL	VAB05_25.CEL	VAB05	SPRING	VAB05_SPRING	North	haul_0020	50A_50N_0C_0S
Vab05_27_a.CEL	VAB05_27.CEL	VAB05	SPRING	VAB05_SPRING	North	haul_0014	50A_50N_0C_0S
Vab05_2_a.CEL	VAB05_2.CEL	VAB05	SPRING	VAB05_SPRING	North	haul_0078	25A_25N_25C_25S
Vab05_30_a.CEL	VAB05_30.CEL	VAB05	SPRING	VAB05_SPRING	North	haul_0045	60A_40N_0C_0S
Vab05_32_a.CEL	VAB05_32.CEL	VAB05	SPRING	VAB05_SPRING	North	haul_0043	60A_40N_0C_0S
Vab05_36_a.CEL	VAB05_36.CEL	VAB05	SPRING	VAB05_SPRING	North	haul_0051	0A_50N_50C_0S
Vab05_39_a.CEL	VAB05_39.CEL	VAB05	SPRING	VAB05_SPRING	North	haul_0062	33A_33N_33C_0S
Vab05_44_a.CEL	VAB05_44.CEL	VAB05	SPRING	VAB05_SPRING	North	haul_0056	0A_50N_50C_0S
Vab05_46_a.CEL	VAB05_46.CEL	VAB05	SPRING	VAB05_SPRING	North	haul_0012	50A_50N_0C_0S
Vab05_47_a.CEL	VAB05_47.CEL	VAB05	SPRING	VAB05_SPRING	North	haul_0018	50A_50N_0C_0S
Vab05_48_a.CEL	VAB05_48.CEL	VAB05	SPRING	VAB05_SPRING	North	haul_0055	0A_50N_50C_0S
Vab05_49_a.CEL	VAB05_49.CEL	VAB05	SPRING	VAB05_SPRING	North	haul_0020	50A_50N_0C_0S
Vab05_52_a.CEL	VAB05_52.CEL	VAB05	SPRING	VAB05_SPRING	North	haul_0060	0A_50N_50C_0S
Vab05_53_a.CEL	VAB05_53.CEL	VAB05	SPRING	VAB05_SPRING	North	haul_0060	0A_50N_50C_0S
Vab05_54_a.CEL	VAB05_54.CEL	VAB05	SPRING	VAB05_SPRING	North	haul_0058	0A_50N_50C_0S
